task,method,optimizer,parameter,parameter_value,metric,n_pairs,n_valid,n_missing,median,q25,q75,minimum,maximum,ci95_lo,ci95_hi
Single,FE,L-BFGS-B,alpha_factor,0.1,surrogate_residual_n,1,1,0,4.2023337880011825e-07,4.2023337880011825e-07,4.2023337880011825e-07,4.2023337880011825e-07,4.2023337880011825e-07,,
Single,FE,L-BFGS-B,alpha_factor,0.1,command_cosine_to_fixed_GFE,1,1,0,0.9999985830461937,0.9999985830461937,0.9999985830461937,0.9999985830461937,0.9999985830461937,,
Single,FE,L-BFGS-B,alpha_factor,0.1,field_cosine_to_fixed_GFE,1,1,0,0.9999991690544175,0.9999991690544175,0.9999991690544175,0.9999991690544175,0.9999991690544175,,
Single,FE,L-BFGS-B,alpha_factor,0.1,worst_displacement_a,1,1,0,0.07074037226307198,0.07074037226307198,0.07074037226307198,0.07074037226307198,0.07074037226307198,,
Single,FE,L-BFGS-B,alpha_factor,0.1,minimum_stiffness_n_m,1,1,0,0.0022469845191314796,0.0022469845191314796,0.0022469845191314796,0.0022469845191314796,0.0022469845191314796,,
Single,FE,L-BFGS-B,alpha_factor,0.1,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,FE,L-BFGS-B,alpha_factor,0.3,solve_wall_s,1,1,0,0.0046208999992813915,0.0046208999992813915,0.0046208999992813915,0.0046208999992813915,0.0046208999992813915,,
Single,FE,L-BFGS-B,alpha_factor,0.3,iterations,1,1,0,37.0,37.0,37.0,37.0,37.0,,
Single,FE,L-BFGS-B,alpha_factor,0.3,evaluations,1,1,0,43.0,43.0,43.0,43.0,43.0,,
Single,FE,L-BFGS-B,alpha_factor,0.3,terminal_gradient_l2,1,1,0,3.9471668639962e-08,3.9471668639962e-08,3.9471668639962e-08,3.9471668639962e-08,3.9471668639962e-08,,
Single,FE,L-BFGS-B,alpha_factor,0.3,terminal_gradient_inf,1,1,0,7.2860405672856706e-09,7.2860405672856706e-09,7.2860405672856706e-09,7.2860405672856706e-09,7.2860405672856706e-09,,
Single,FE,L-BFGS-B,alpha_factor,0.3,relative_gradient_l2,1,1,0,8.647200687554081e-05,8.647200687554081e-05,8.647200687554081e-05,8.647200687554081e-05,8.647200687554081e-05,,
Single,FE,L-BFGS-B,alpha_factor,0.3,objective_n_m,1,1,0,-0.05905761731449738,-0.05905761731449738,-0.05905761731449738,-0.05905761731449738,-0.05905761731449738,,
Single,FE,L-BFGS-B,alpha_factor,0.3,surrogate_residual_n,1,1,0,4.1282516073698287e-07,4.1282516073698287e-07,4.1282516073698287e-07,4.1282516073698287e-07,4.1282516073698287e-07,,
Single,FE,L-BFGS-B,alpha_factor,0.3,command_cosine_to_fixed_GFE,1,1,0,0.9999991423508924,0.9999991423508924,0.9999991423508924,0.9999991423508924,0.9999991423508924,,
Single,FE,L-BFGS-B,alpha_factor,0.3,field_cosine_to_fixed_GFE,1,1,0,0.9999994970752207,0.9999994970752207,0.9999994970752207,0.9999994970752207,0.9999994970752207,,
Single,FE,L-BFGS-B,alpha_factor,0.3,worst_displacement_a,1,1,0,0.0652219381347909,0.0652219381347909,0.0652219381347909,0.0652219381347909,0.0652219381347909,,
Single,FE,L-BFGS-B,alpha_factor,0.3,minimum_stiffness_n_m,1,1,0,0.002238556234276037,0.002238556234276037,0.002238556234276037,0.002238556234276037,0.002238556234276037,,
Single,FE,L-BFGS-B,alpha_factor,0.3,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,FE,L-BFGS-B,alpha_factor,1.0,solve_wall_s,1,1,0,0.010441599995829165,0.010441599995829165,0.010441599995829165,0.010441599995829165,0.010441599995829165,,
Single,FE,L-BFGS-B,alpha_factor,1.0,iterations,1,1,0,38.0,38.0,38.0,38.0,38.0,,
Single,FE,L-BFGS-B,alpha_factor,1.0,evaluations,1,1,0,44.0,44.0,44.0,44.0,44.0,,
Single,FE,L-BFGS-B,alpha_factor,1.0,terminal_gradient_l2,1,1,0,1.0398147832830404e-08,1.0398147832830404e-08,1.0398147832830404e-08,1.0398147832830404e-08,1.0398147832830404e-08,,
Single,FE,L-BFGS-B,alpha_factor,1.0,terminal_gradient_inf,1,1,0,3.04448345420587e-09,3.04448345420587e-09,3.04448345420587e-09,3.04448345420587e-09,3.04448345420587e-09,,
Single,FE,L-BFGS-B,alpha_factor,1.0,relative_gradient_l2,1,1,0,2.280143062159324e-05,2.280143062159324e-05,2.280143062159324e-05,2.280143062159324e-05,2.280143062159324e-05,,
Single,FE,L-BFGS-B,alpha_factor,1.0,objective_n_m,1,1,0,-0.059054818337914726,-0.059054818337914726,-0.059054818337914726,-0.059054818337914726,-0.059054818337914726,,
Single,FE,L-BFGS-B,alpha_factor,1.0,surrogate_residual_n,1,1,0,3.8688706635093395e-07,3.8688706635093395e-07,3.8688706635093395e-07,3.8688706635093395e-07,3.8688706635093395e-07,,
Single,FE,L-BFGS-B,alpha_factor,1.0,command_cosine_to_fixed_GFE,1,1,0,0.9999999999843131,0.9999999999843131,0.9999999999843131,0.9999999999843131,0.9999999999843131,,
Single,FE,L-BFGS-B,alpha_factor,1.0,field_cosine_to_fixed_GFE,1,1,0,0.9999999999946315,0.9999999999946315,0.9999999999946315,0.9999999999946315,0.9999999999946315,,
Single,FE,L-BFGS-B,alpha_factor,1.0,worst_displacement_a,1,1,0,0.04485762230622415,0.04485762230622415,0.04485762230622415,0.04485762230622415,0.04485762230622415,,
Single,FE,L-BFGS-B,alpha_factor,1.0,minimum_stiffness_n_m,1,1,0,0.0022533028191058183,0.0022533028191058183,0.0022533028191058183,0.0022533028191058183,0.0022533028191058183,,
Single,FE,L-BFGS-B,alpha_factor,1.0,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,FE,L-BFGS-B,alpha_factor,3.0,solve_wall_s,1,1,0,0.005140299996128306,0.005140299996128306,0.005140299996128306,0.005140299996128306,0.005140299996128306,,
Single,FE,L-BFGS-B,alpha_factor,3.0,iterations,1,1,0,42.0,42.0,42.0,42.0,42.0,,
Single,FE,L-BFGS-B,alpha_factor,3.0,evaluations,1,1,0,47.0,47.0,47.0,47.0,47.0,,
Single,FE,L-BFGS-B,alpha_factor,3.0,terminal_gradient_l2,1,1,0,2.0181881234217097e-08,2.0181881234217097e-08,2.0181881234217097e-08,2.0181881234217097e-08,2.0181881234217097e-08,,
Single,FE,L-BFGS-B,alpha_factor,3.0,terminal_gradient_inf,1,1,0,8.994972261611747e-09,8.994972261611747e-09,8.994972261611747e-09,8.994972261611747e-09,8.994972261611747e-09,,
Single,FE,L-BFGS-B,alpha_factor,3.0,relative_gradient_l2,1,1,0,4.437110913644709e-05,4.437110913644709e-05,4.437110913644709e-05,4.437110913644709e-05,4.437110913644709e-05,,
Single,FE,L-BFGS-B,alpha_factor,3.0,objective_n_m,1,1,0,-0.059047821845862325,-0.059047821845862325,-0.059047821845862325,-0.059047821845862325,-0.059047821845862325,,
Single,FE,L-BFGS-B,alpha_factor,3.0,surrogate_residual_n,1,1,0,3.127728686897605e-07,3.127728686897605e-07,3.127728686897605e-07,3.127728686897605e-07,3.127728686897605e-07,,
Single,FE,L-BFGS-B,alpha_factor,3.0,command_cosine_to_fixed_GFE,1,1,0,0.999993010329572,0.999993010329572,0.999993010329572,0.999993010329572,0.999993010329572,,
Single,FE,L-BFGS-B,alpha_factor,3.0,field_cosine_to_fixed_GFE,1,1,0,0.9999959026141233,0.9999959026141233,0.9999959026141233,0.9999959026141233,0.9999959026141233,,
Single,FE,L-BFGS-B,alpha_factor,3.0,worst_displacement_a,1,1,0,0.0035341233737664025,0.0035341233737664025,0.0035341233737664025,0.0035341233737664025,0.0035341233737664025,,
Single,FE,L-BFGS-B,alpha_factor,3.0,minimum_stiffness_n_m,1,1,0,0.0022440491754247152,0.0022440491754247152,0.0022440491754247152,0.0022440491754247152,0.0022440491754247152,,
Single,FE,L-BFGS-B,alpha_factor,3.0,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,FE,L-BFGS-B,alpha_factor,10.0,solve_wall_s,1,1,0,0.020103800008655526,0.020103800008655526,0.020103800008655526,0.020103800008655526,0.020103800008655526,,
Single,FE,L-BFGS-B,alpha_factor,10.0,iterations,1,1,0,122.0,122.0,122.0,122.0,122.0,,
Single,FE,L-BFGS-B,alpha_factor,10.0,evaluations,1,1,0,139.0,139.0,139.0,139.0,139.0,,
Single,FE,L-BFGS-B,alpha_factor,10.0,terminal_gradient_l2,1,1,0,4.459222939551365e-08,4.459222939551365e-08,4.459222939551365e-08,4.459222939551365e-08,4.459222939551365e-08,,
Single,FE,L-BFGS-B,alpha_factor,10.0,terminal_gradient_inf,1,1,0,6.9878616843201265e-09,6.9878616843201265e-09,6.9878616843201265e-09,6.9878616843201265e-09,6.9878616843201265e-09,,
Single,FE,L-BFGS-B,alpha_factor,10.0,relative_gradient_l2,1,1,0,9.878471972686305e-05,9.878471972686305e-05,9.878471972686305e-05,9.878471972686305e-05,9.878471972686305e-05,,
Single,FE,L-BFGS-B,alpha_factor,10.0,objective_n_m,1,1,0,-0.059035005861566084,-0.059035005861566084,-0.059035005861566084,-0.059035005861566084,-0.059035005861566084,,
Single,FE,L-BFGS-B,alpha_factor,10.0,surrogate_residual_n,1,1,0,5.34668789405289e-08,5.34668789405289e-08,5.34668789405289e-08,5.34668789405289e-08,5.34668789405289e-08,,
Single,FE,L-BFGS-B,alpha_factor,10.0,command_cosine_to_fixed_GFE,1,1,0,0.999858479818835,0.999858479818835,0.999858479818835,0.999858479818835,0.999858479818835,,
Single,FE,L-BFGS-B,alpha_factor,10.0,field_cosine_to_fixed_GFE,1,1,0,0.9999172152254622,0.9999172152254622,0.9999172152254622,0.9999172152254622,0.9999172152254622,,
Single,FE,L-BFGS-B,alpha_factor,10.0,worst_displacement_a,1,1,0,0.18950282517710373,0.18950282517710373,0.18950282517710373,0.18950282517710373,0.18950282517710373,,
Single,FE,L-BFGS-B,alpha_factor,10.0,minimum_stiffness_n_m,1,1,0,0.0020698406542915236,0.0020698406542915236,0.0020698406542915236,0.0020698406542915236,0.0020698406542915236,,
Single,FE,L-BFGS-B,alpha_factor,10.0,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,FE,L-BFGS-B,alpha_factor,30.0,solve_wall_s,1,1,0,0.04331809999712277,0.04331809999712277,0.04331809999712277,0.04331809999712277,0.04331809999712277,,
Single,FE,L-BFGS-B,alpha_factor,30.0,iterations,1,1,0,230.0,230.0,230.0,230.0,230.0,,
Single,FE,L-BFGS-B,alpha_factor,30.0,evaluations,1,1,0,410.0,410.0,410.0,410.0,410.0,,
Single,FE,L-BFGS-B,alpha_factor,30.0,terminal_gradient_l2,1,1,0,0.0014812444160744855,0.0014812444160744855,0.0014812444160744855,0.0014812444160744855,0.0014812444160744855,,
Single,FE,L-BFGS-B,alpha_factor,30.0,terminal_gradient_inf,1,1,0,0.00016554500153739393,0.00016554500153739393,0.00016554500153739393,0.00016554500153739393,0.00016554500153739393,,
Single,FE,L-BFGS-B,alpha_factor,30.0,relative_gradient_l2,1,1,0,3.3067921581217394,3.3067921581217394,3.3067921581217394,3.3067921581217394,3.3067921581217394,,
Single,FE,L-BFGS-B,alpha_factor,30.0,objective_n_m,1,1,0,-0.05831899581931484,-0.05831899581931484,-0.05831899581931484,-0.05831899581931484,-0.05831899581931484,,
Single,FE,L-BFGS-B,alpha_factor,30.0,surrogate_residual_n,1,1,0,4.519283695181594e-19,4.519283695181594e-19,4.519283695181594e-19,4.519283695181594e-19,4.519283695181594e-19,,
Single,FE,L-BFGS-B,alpha_factor,30.0,command_cosine_to_fixed_GFE,1,1,0,0.011644987829267756,0.011644987829267756,0.011644987829267756,0.011644987829267756,0.011644987829267756,,
Single,FE,L-BFGS-B,alpha_factor,30.0,field_cosine_to_fixed_GFE,1,1,0,0.006422842655096857,0.006422842655096857,0.006422842655096857,0.006422842655096857,0.006422842655096857,,
Single,FE,L-BFGS-B,alpha_factor,30.0,worst_displacement_a,1,1,0,0.22681753330122753,0.22681753330122753,0.22681753330122753,0.22681753330122753,0.22681753330122753,,
Single,FE,L-BFGS-B,alpha_factor,30.0,minimum_stiffness_n_m,1,1,0,0.002064519491410198,0.002064519491410198,0.002064519491410198,0.002064519491410198,0.002064519491410198,,
Single,FE,L-BFGS-B,alpha_factor,30.0,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,FE,L-BFGS-B,alpha_factor,100.0,solve_wall_s,1,1,0,0.04475890001049265,0.04475890001049265,0.04475890001049265,0.04475890001049265,0.04475890001049265,,
Single,FE,L-BFGS-B,alpha_factor,100.0,iterations,1,1,0,246.0,246.0,246.0,246.0,246.0,,
Single,FE,L-BFGS-B,alpha_factor,100.0,evaluations,1,1,0,471.0,471.0,471.0,471.0,471.0,,
Single,FE,L-BFGS-B,alpha_factor,100.0,terminal_gradient_l2,1,1,0,0.005245972955957381,0.005245972955957381,0.005245972955957381,0.005245972955957381,0.005245972955957381,,
Single,FE,L-BFGS-B,alpha_factor,100.0,terminal_gradient_inf,1,1,0,0.0006311011944992761,0.0006311011944992761,0.0006311011944992761,0.0006311011944992761,0.0006311011944992761,,
Single,FE,L-BFGS-B,alpha_factor,100.0,relative_gradient_l2,1,1,0,10.346069742763387,10.346069742763387,10.346069742763387,10.346069742763387,10.346069742763387,,
Single,FE,L-BFGS-B,alpha_factor,100.0,objective_n_m,1,1,0,-0.05600867672620673,-0.05600867672620673,-0.05600867672620673,-0.05600867672620673,-0.05600867672620673,,
Single,FE,L-BFGS-B,alpha_factor,100.0,surrogate_residual_n,1,1,0,1.5263219506185476e-19,1.5263219506185476e-19,1.5263219506185476e-19,1.5263219506185476e-19,1.5263219506185476e-19,,
Single,FE,L-BFGS-B,alpha_factor,100.0,command_cosine_to_fixed_GFE,1,1,0,0.0420235141879326,0.0420235141879326,0.0420235141879326,0.0420235141879326,0.0420235141879326,,
Single,FE,L-BFGS-B,alpha_factor,100.0,field_cosine_to_fixed_GFE,1,1,0,0.04420301654330514,0.04420301654330514,0.04420301654330514,0.04420301654330514,0.04420301654330514,,
Single,FE,L-BFGS-B,alpha_factor,100.0,worst_displacement_a,1,1,0,0.18420397259910692,0.18420397259910692,0.18420397259910692,0.18420397259910692,0.18420397259910692,,
Single,FE,L-BFGS-B,alpha_factor,100.0,minimum_stiffness_n_m,1,1,0,0.0019649924168020963,0.0019649924168020963,0.0019649924168020963,0.0019649924168020963,0.0019649924168020963,,
Single,FE,L-BFGS-B,alpha_factor,100.0,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,solve_wall_s,1,1,0,0.005616199996438809,0.005616199996438809,0.005616199996438809,0.005616199996438809,0.005616199996438809,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,iterations,1,1,0,38.0,38.0,38.0,38.0,38.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,evaluations,1,1,0,47.0,47.0,47.0,47.0,47.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,terminal_gradient_l2,1,1,0,2.5383685372490563e-08,2.5383685372490563e-08,2.5383685372490563e-08,2.5383685372490563e-08,2.5383685372490563e-08,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,terminal_gradient_inf,1,1,0,5.869068758238621e-09,5.869068758238621e-09,5.869068758238621e-09,5.869068758238621e-09,5.869068758238621e-09,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,relative_gradient_l2,1,1,0,5.55862156160591e-05,5.55862156160591e-05,5.55862156160591e-05,5.55862156160591e-05,5.55862156160591e-05,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,objective_n_m,1,1,0,-0.05905871865599225,-0.05905871865599225,-0.05905871865599225,-0.05905871865599225,-0.05905871865599225,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,surrogate_residual_n,1,1,0,1.5378545497564207e-06,1.5378545497564207e-06,1.5378545497564207e-06,1.5378545497564207e-06,1.5378545497564207e-06,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,command_cosine_to_fixed_GFE,1,1,0,0.999998285212728,0.999998285212728,0.999998285212728,0.999998285212728,0.999998285212728,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,field_cosine_to_fixed_GFE,1,1,0,0.9999989943824182,0.9999989943824182,0.9999989943824182,0.9999989943824182,0.9999989943824182,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,worst_displacement_a,1,1,0,0.07298791291832693,0.07298791291832693,0.07298791291832693,0.07298791291832693,0.07298791291832693,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,minimum_stiffness_n_m,1,1,0,0.002243444248575259,0.002243444248575259,0.002243444248575259,0.002243444248575259,0.002243444248575259,,
Single,GFE,L-BFGS-B,alpha_factor,0.01,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,solve_wall_s,1,1,0,0.007722199996351264,0.007722199996351264,0.007722199996351264,0.007722199996351264,0.007722199996351264,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,iterations,1,1,0,40.0,40.0,40.0,40.0,40.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,evaluations,1,1,0,48.0,48.0,48.0,48.0,48.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,terminal_gradient_l2,1,1,0,3.9969195475963986e-09,3.9969195475963986e-09,3.9969195475963986e-09,3.9969195475963986e-09,3.9969195475963986e-09,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,terminal_gradient_inf,1,1,0,1.123062131205425e-09,1.123062131205425e-09,1.123062131205425e-09,1.123062131205425e-09,1.123062131205425e-09,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,relative_gradient_l2,1,1,0,8.75276785988619e-06,8.75276785988619e-06,8.75276785988619e-06,8.75276785988619e-06,8.75276785988619e-06,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,objective_n_m,1,1,0,-0.05905841115980839,-0.05905841115980839,-0.05905841115980839,-0.05905841115980839,-0.05905841115980839,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,surrogate_residual_n,1,1,0,1.5371133311334499e-06,1.5371133311334499e-06,1.5371133311334499e-06,1.5371133311334499e-06,1.5371133311334499e-06,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,command_cosine_to_fixed_GFE,1,1,0,0.9999983539023501,0.9999983539023501,0.9999983539023501,0.9999983539023501,0.9999983539023501,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,field_cosine_to_fixed_GFE,1,1,0,0.9999990346260501,0.9999990346260501,0.9999990346260501,0.9999990346260501,0.9999990346260501,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,worst_displacement_a,1,1,0,0.07245252480651508,0.07245252480651508,0.07245252480651508,0.07245252480651508,0.07245252480651508,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,minimum_stiffness_n_m,1,1,0,0.0022442527580856936,0.0022442527580856936,0.0022442527580856936,0.0022442527580856936,0.0022442527580856936,,
Single,GFE,L-BFGS-B,alpha_factor,0.03,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,solve_wall_s,1,1,0,0.005042899996624328,0.005042899996624328,0.005042899996624328,0.005042899996624328,0.005042899996624328,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,iterations,1,1,0,37.0,37.0,37.0,37.0,37.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,evaluations,1,1,0,44.0,44.0,44.0,44.0,44.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,terminal_gradient_l2,1,1,0,1.780805897170708e-08,1.780805897170708e-08,1.780805897170708e-08,1.780805897170708e-08,1.780805897170708e-08,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,terminal_gradient_inf,1,1,0,5.9165786680354555e-09,5.9165786680354555e-09,5.9165786680354555e-09,5.9165786680354555e-09,5.9165786680354555e-09,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,relative_gradient_l2,1,1,0,3.8999863372597804e-05,3.8999863372597804e-05,3.8999863372597804e-05,3.8999863372597804e-05,3.8999863372597804e-05,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,objective_n_m,1,1,0,-0.05905733608802909,-0.05905733608802909,-0.05905733608802909,-0.05905733608802909,-0.05905733608802909,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,surrogate_residual_n,1,1,0,1.5345147580456623e-06,1.5345147580456623e-06,1.5345147580456623e-06,1.5345147580456623e-06,1.5345147580456623e-06,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,command_cosine_to_fixed_GFE,1,1,0,0.9999985835167782,0.9999985835167782,0.9999985835167782,0.9999985835167782,0.9999985835167782,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,field_cosine_to_fixed_GFE,1,1,0,0.999999169273084,0.999999169273084,0.999999169273084,0.999999169273084,0.999999169273084,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,worst_displacement_a,1,1,0,0.0707372335661725,0.0707372335661725,0.0707372335661725,0.0707372335661725,0.0707372335661725,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,minimum_stiffness_n_m,1,1,0,0.0022469890859800334,0.0022469890859800334,0.0022469890859800334,0.0022469890859800334,0.0022469890859800334,,
Single,GFE,L-BFGS-B,alpha_factor,0.1,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,solve_wall_s,1,1,0,0.005292200003168546,0.005292200003168546,0.005292200003168546,0.005292200003168546,0.005292200003168546,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,iterations,1,1,0,39.0,39.0,39.0,39.0,39.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,evaluations,1,1,0,46.0,46.0,46.0,46.0,46.0,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,terminal_gradient_l2,1,1,0,1.1990476391396435e-08,1.1990476391396435e-08,1.1990476391396435e-08,1.1990476391396435e-08,1.1990476391396435e-08,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,terminal_gradient_inf,1,1,0,8.420759166044639e-09,8.420759166044639e-09,8.420759166044639e-09,8.420759166044639e-09,8.420759166044639e-09,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,relative_gradient_l2,1,1,0,2.6263862452508908e-05,2.6263862452508908e-05,2.6263862452508908e-05,2.6263862452508908e-05,2.6263862452508908e-05,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,objective_n_m,1,1,0,-0.05905427445981868,-0.05905427445981868,-0.05905427445981868,-0.05905427445981868,-0.05905427445981868,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,surrogate_residual_n,1,1,0,1.5271125918559446e-06,1.5271125918559446e-06,1.5271125918559446e-06,1.5271125918559446e-06,1.5271125918559446e-06,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,command_cosine_to_fixed_GFE,1,1,0,0.9999991419447043,0.9999991419447043,0.9999991419447043,0.9999991419447043,0.9999991419447043,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,field_cosine_to_fixed_GFE,1,1,0,0.9999994969501141,0.9999994969501141,0.9999994969501141,0.9999994969501141,0.9999994969501141,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,worst_displacement_a,1,1,0,0.06522474971164195,0.06522474971164195,0.06522474971164195,0.06522474971164195,0.06522474971164195,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,minimum_stiffness_n_m,1,1,0,0.0022385575346157774,0.0022385575346157774,0.0022385575346157774,0.0022385575346157774,0.0022385575346157774,,
Single,GFE,L-BFGS-B,alpha_factor,0.3,common_nominal_loss_std_n_m,1,0,1,,,,,,,
Single,GFE,L-BFGS-B,alpha_factor,1.0,solve_wall_s,1,1,0,0.005151399993337691,0.005151399993337691,0.005151399993337691,0.005151399993337691,0.005151399993337691,,
Single,GFE,L-BFGS-B,alpha_factor,1.0,iterations,1,1,0,37.0,37.0,37.0,37.0,37.0,,
Single,GFE,L-BFGS-B,alpha_factor,1.0,evaluations,1,1,0,44.0,44.0,44.0,44.0,44.0,,
Single,GFE,L-BFGS-B,alpha_factor,1.0,terminal_gradient_l2,1,1,0,3.0990934113049095e-08,3.0990934113049095e-08,3.0990934113049095e-08,3.0990934113049095e-08,3.0990934113049095e-08,,
