field_class,plane,x_m,y_m,z_m,total_force_x_n,total_force_y_n,total_force_z_n,radiation_force_x_n,radiation_force_y_n,radiation_force_z_n
Vortex,XY,0.006000000000000001,-0.007,0.05,-3.571811776435923e-06,3.971954414162228e-06,-1.0282611740051677e-06,-3.571811776435923e-06,3.971954414162228e-06,8.6024105350968e-08
Vortex,XY,0.007,-0.007,0.05,2.1912636807559238e-07,-3.255035254177635e-07,-1.1053996478567646e-06,2.1912636807559238e-07,-3.255035254177635e-07,8.885631499371132e-09
Vortex,XY,-0.007,-0.006,0.05,3.971942459374417e-06,3.571782785782623e-06,-1.0282654268121692e-06,3.971942459374417e-06,3.571782785782623e-06,8.601985254396661e-08
Vortex,XY,-0.006,-0.006,0.05,8.265766998231447e-06,8.272302071212095e-06,-8.278369339018547e-07,8.265766998231447e-06,8.272302071212095e-06,2.864483454542811e-07
Vortex,XY,-0.005,-0.006,0.05,9.229556059455623e-06,1.0711188302419186e-05,-7.163240889299276e-07,9.229556059455623e-06,1.0711188302419186e-05,3.979611904262082e-07
Vortex,XY,-0.004,-0.006,0.05,6.111446373011281e-06,8.94812106516626e-06,-6.224510410599987e-07,6.111446373011281e-06,8.94812106516626e-06,4.918342382961371e-07
Vortex,XY,-0.003,-0.006,0.05,1.1640555949707333e-06,3.2959651097782516e-06,-3.143811512080325e-07,1.1640555949707333e-06,3.2959651097782516e-06,7.999041281481033e-07
Vortex,XY,-0.002,-0.006,0.05,-2.1537254642646523e-06,-3.850056997151367e-06,3.5253669064559254e-07,-2.1537254642646523e-06,-3.850056997151367e-06,1.4668219700017283e-06
Vortex,XY,-0.001,-0.006,0.05,-2.087532592534255e-06,-9.54851048965611e-06,1.2661722879031912e-06,-2.087532592534255e-06,-9.54851048965611e-06,2.380457567259327e-06
Vortex,XY,0.0,-0.006,0.05,5.310549355356722e-07,-1.1636899254649111e-05,2.103556791539344e-06,5.310549355356722e-07,-1.1636899254649111e-05,3.2178420708954797e-06
Vortex,XY,0.001,-0.006,0.05,3.121802868867546e-06,-9.23740047442035e-06,2.408944385479293e-06,3.121802868867546e-06,-9.23740047442035e-06,3.5232296648354286e-06
Vortex,XY,0.002000000000000001,-0.006,0.05,3.053775682020726e-06,-3.218770205445378e-06,2.04633241072696e-06,3.053775682020726e-06,-3.218770205445378e-06,3.1606176900830955e-06
Vortex,XY,0.003,-0.006,0.05,-5.088236838148742e-07,3.956684991609987e-06,1.2504501813134237e-06,-5.088236838148742e-07,3.956684991609987e-06,2.3647354606695595e-06
Vortex,XY,0.003999999999999999,-0.006,0.05,-5.638979217584308e-06,9.409721745851766e-06,2.8253200203608285e-07,-5.638979217584308e-06,9.409721745851766e-06,1.3968172813922186e-06
Vortex,XY,0.005,-0.006,0.05,-8.9641586877719e-06,1.092405384354453e-05,-4.7151491194402684e-07,-8.9641586877719e-06,1.092405384354453e-05,6.427703674121089e-07
Vortex,XY,0.006000000000000001,-0.006,0.05,-8.272331663155208e-06,8.265762315235306e-06,-8.278372197746202e-07,-8.272331663155208e-06,8.265762315235306e-06,2.864480595815156e-07
Vortex,XY,0.007,-0.006,0.05,-4.031473564012612e-06,3.437874129092897e-06,-9.106547505739362e-07,-4.031473564012612e-06,3.437874129092897e-06,2.0363052878219955e-07
Vortex,XY,-0.007,-0.005,0.05,8.647122238724185e-06,6.6471549111204185e-06,-8.594770125424221e-07,8.647122238724185e-06,6.6471549111204185e-06,2.548082668137137e-07
Vortex,XY,-0.006,-0.005,0.05,1.0924073365100303e-05,8.964125767381855e-06,-4.7150946601989806e-07,1.0924073365100303e-05,8.964125767381855e-06,6.427758133362377e-07
Vortex,XY,-0.005,-0.005,0.05,7.86495718624478e-06,7.041434756112588e-06,-6.279894833209499e-08,7.86495718624478e-06,7.041434756112588e-06,1.0514863310240408e-06
Vortex,XY,-0.004,-0.005,0.05,9.993147006003946e-07,1.1943886637509271e-06,4.10311604510578e-07,9.993147006003946e-07,1.1943886637509271e-06,1.5245968838667138e-06
Vortex,XY,-0.003,-0.005,0.05,-5.441603957796306e-06,-6.045268786054355e-06,1.1194547063908058e-06,-5.441603957796306e-06,-6.045268786054355e-06,2.2337399857469416e-06
Vortex,XY,-0.002,-0.005,0.05,-7.693317538495927e-06,-1.1762764055309061e-05,2.1901517429073344e-06,-7.693317538495927e-06,-1.1762764055309061e-05,3.30443702226347e-06
Vortex,XY,-0.001,-0.005,0.05,-4.7380967422025415e-06,-1.4707477389840475e-05,3.4373282648234475e-06,-4.7380967422025415e-06,-1.4707477389840475e-05,4.5516135441795834e-06
Vortex,XY,0.0,-0.005,0.05,1.4708653269876728e-06,-1.515976612463831e-05,4.515936192090166e-06,1.4708653269876728e-06,-1.515976612463831e-05,5.630221471446302e-06
Vortex,XY,0.001,-0.005,0.05,7.62894519486529e-06,-1.3610305375273047e-05,4.858653409592723e-06,7.62894519486529e-06,-1.3610305375273047e-05,5.972938688948859e-06
Vortex,XY,0.002000000000000001,-0.005,0.05,1.0302155255894608e-05,-9.915019144554266e-06,4.234969946233916e-06,1.0302155255894608e-05,-9.915019144554266e-06,5.349255225590052e-06
Vortex,XY,0.003,-0.005,0.05,7.4950725133963015e-06,-4.095850586078068e-06,2.907572565786599e-06,7.4950725133963015e-06,-4.095850586078068e-06,4.021857845142735e-06
Vortex,XY,0.003999999999999999,-0.005,0.05,4.3612065978408275e-07,2.6415422114150884e-06,1.2883180439799237e-06,4.3612065978408275e-07,2.6415422114150884e-06,2.4026033233360594e-06
Vortex,XY,0.005,-0.005,0.05,-7.041446214657841e-06,7.864911845983324e-06,-6.280747109887262e-08,-7.041446214657841e-06,7.864911845983324e-06,1.0514778082572632e-06
Vortex,XY,0.006000000000000001,-0.005,0.05,-1.07112043916792e-05,9.229529319064798e-06,-7.163288855196997e-07,-1.07112043916792e-05,9.229529319064798e-06,3.979563938364361e-07
Vortex,XY,0.007,-0.005,0.05,-8.644840789284618e-06,6.566674861338135e-06,-8.055446962172217e-07,-8.644840789284618e-06,6.566674861338135e-06,3.087405831389141e-07
Vortex,XY,-0.007,-0.004,0.05,1.1260754087864318e-05,7.298602887585672e-06,-5.03460294895581e-07,1.1260754087864318e-05,7.298602887585672e-06,6.108249844605548e-07
Vortex,XY,-0.006,-0.004,0.05,9.40976688713444e-06,5.638957486803185e-06,2.8253854154203543e-07,9.40976688713444e-06,5.638957486803185e-06,1.3968238208981712e-06
Vortex,XY,-0.005,-0.004,0.05,2.6416094751838854e-06,-4.361127480002907e-07,1.2883242812295575e-06,2.6416094751838854e-06,-4.361127480002907e-07,2.4026095605856933e-06
Vortex,XY,-0.004,-0.004,0.05,-4.785829840941884e-06,-7.3553126876582205e-06,2.322968671322292e-06,-4.785829840941884e-06,-7.3553126876582205e-06,3.437253950678428e-06
Vortex,XY,-0.003,-0.004,0.05,-8.508350524239106e-06,-1.0585139097195543e-05,3.306770986173335e-06,-8.508350524239106e-06,-1.0585139097195543e-05,4.421056265529471e-06
Vortex,XY,-0.002,-0.004,0.05,-7.295701242340634e-06,-8.391113560895555e-06,4.3683578277593235e-06,-7.295701242340634e-06,-8.391113560895555e-06,5.4826431071154595e-06
Vortex,XY,-0.001,-0.004,0.05,-2.7923569367992893e-06,-3.2944459065927084e-06,5.420029923122385e-06,-2.7923569367992893e-06,-3.2944459065927084e-06,6.534315202478521e-06
Vortex,XY,0.0,-0.004,0.05,2.780413429163312e-06,-6.439627660600474e-08,6.330474014357996e-06,2.780413429163312e-06,-6.439627660600474e-08,7.444759293714132e-06
Vortex,XY,0.001,-0.004,0.05,8.18691078644107e-06,-1.1981879977545664e-06,6.691697519253542e-06,8.18691078644107e-06,-1.1981879977545664e-06,7.805982798609678e-06
Vortex,XY,0.002000000000000001,-0.004,0.05,1.208216398426056e-05,-5.01323714757812e-06,6.014617452850196e-06,1.208216398426056e-05,-5.01323714757812e-06,7.128902732206332e-06
Vortex,XY,0.003,-0.004,0.05,1.2209770998239061e-05,-7.17482018309421e-06,4.430820435499044e-06,1.2209770998239061e-05,-7.17482018309421e-06,5.54510571485518e-06
Vortex,XY,0.003999999999999999,-0.004,0.05,7.355328672199219e-06,-4.785853985330724e-06,2.322961890541332e-06,7.355328672199219e-06,-4.785853985330724e-06,3.437247169897468e-06
Vortex,XY,0.005,-0.004,0.05,-1.1943936210254603e-06,9.992789211102856e-07,4.103000648415282e-07,-1.1943936210254603e-06,9.992789211102856e-07,1.524585344197664e-06
Vortex,XY,0.006000000000000001,-0.004,0.05,-8.948124710643047e-06,6.111409640288289e-06,-6.22460604549803e-07,-8.948124710643047e-06,6.111409640288289e-06,4.918246748063327e-07
Vortex,XY,0.007,-0.004,0.05,-1.1181196331373937e-05,7.258130958962695e-06,-7.929357072397587e-07,-1.1181196331373937e-05,7.258130958962695e-06,3.2134957211637707e-07
Vortex,XY,-0.007,-0.003,0.05,1.061125705155269e-05,5.598817511528963e-06,-1.8827767608107363e-08,1.061125705155269e-05,5.598817511528963e-06,1.0954575117480284e-06
Vortex,XY,-0.006,-0.003,0.05,3.95676194058609e-06,5.088186300586032e-07,1.25045274310049e-06,3.95676194058609e-06,5.088186300586032e-07,2.3647380224566258e-06
Vortex,XY,-0.005,-0.003,0.05,-4.09575574328189e-06,-7.495042830051074e-06,2.9075695853781943e-06,-4.09575574328189e-06,-7.495042830051074e-06,4.02185486473433e-06
Vortex,XY,-0.004,-0.003,0.05,-7.17479996796696e-06,-1.2209719965724233e-05,4.430814840525768e-06,-7.17479996796696e-06,-1.2209719965724233e-05,5.545100119881904e-06
Vortex,XY,-0.003,-0.003,0.05,-3.4144127352638745e-06,-8.324434491587962e-06,5.338563252855745e-06,-3.4144127352638745e-06,-8.324434491587962e-06,6.452848532211881e-06
Vortex,XY,-0.002,-0.003,0.05,2.7896852359282715e-06,3.982382099615513e-06,5.735793394510186e-06,2.7896852359282715e-06,3.982382099615513e-06,6.850078673866322e-06
Vortex,XY,-0.001,-0.003,0.05,5.658798021540954e-06,1.8131786596244608e-05,5.892699929650011e-06,5.658798021540954e-06,1.8131786596244608e-05,7.006985209006147e-06
Vortex,XY,0.0,-0.003,0.05,3.8304309753743056e-06,2.529341669795971e-05,6.188042358748825e-06,3.8304309753743056e-06,2.529341669795971e-05,7.302327638104961e-06
Vortex,XY,0.001,-0.003,0.05,1.6752515205832478e-06,2.1137629916463996e-05,6.585282852826216e-06,1.6752515205832478e-06,2.1137629916463996e-05,7.699568132182352e-06
Vortex,XY,0.002000000000000001,-0.003,0.05,3.55879255923065e-06,8.799787619192046e-06,6.460572103997613e-06,3.55879255923065e-06,8.799787619192046e-06,7.574857383353749e-06
Vortex,XY,0.003,-0.003,0.05,8.324474041325875e-06,-3.414310073078707e-06,5.3385620752975955e-06,8.324474041325875e-06,-3.414310073078707e-06,6.4528473546537315e-06
Vortex,XY,0.003999999999999999,-0.003,0.05,1.0585119635716021e-05,-8.508294389796908e-06,3.306758310478183e-06,1.0585119635716021e-05,-8.508294389796908e-06,4.421043589834319e-06
Vortex,XY,0.005,-0.003,0.05,6.04523473683179e-06,-5.441603417619729e-06,1.11943837267946e-06,6.04523473683179e-06,-5.441603417619729e-06,2.233723652035596e-06
Vortex,XY,0.006000000000000001,-0.003,0.05,-3.295973240848108e-06,1.1640246223105862e-06,-3.143961690390087e-07,-3.295973240848108e-06,1.1640246223105862e-06,7.998891103171271e-07
Vortex,XY,0.007,-0.003,0.05,-1.0436511109231303e-05,5.566432127085216e-06,-7.345592209791559e-07,-1.0436511109231303e-05,5.566432127085216e-06,3.797260583769798e-07
Vortex,XY,-0.007,-0.002,0.05,7.409576280247603e-06,2.99800229315843e-06,3.729283690506648e-07,7.409576280247603e-06,2.99800229315843e-06,1.4872136484068006e-06
Vortex,XY,-0.006,-0.002,0.05,-3.2186642347931814e-06,-3.053772324969267e-06,2.0463274260355766e-06,-3.2186642347931814e-06,-3.053772324969267e-06,3.1606127053917126e-06
Vortex,XY,-0.005,-0.002,0.05,-9.914890380141529e-06,-1.0302120831264833e-05,4.234954913432797e-06,-9.914890380141529e-06,-1.0302120831264833e-05,5.349240192788933e-06
Vortex,XY,-0.004,-0.002,0.05,-5.013195669747517e-06,-1.2082093040083754e-05,6.014595099755648e-06,-5.013195669747517e-06,-1.2082093040083754e-05,7.128880379111784e-06
Vortex,XY,-0.003,-0.002,0.05,8.799681804610703e-06,-3.5586907802501482e-06,6.4605552989061e-06,8.799681804610703e-06,-3.5586907802501482e-06,7.574840578262236e-06
Vortex,XY,-0.002,-0.002,0.05,2.0077707007143325e-05,1.3841707856762378e-05,5.611975441767638e-06,2.0077707007143325e-05,1.3841707856762378e-05,6.726260721123774e-06
Vortex,XY,-0.001,-0.002,0.05,1.822977761653828e-05,3.203760793975002e-05,4.415287438770597e-06,1.822977761653828e-05,3.203760793975002e-05,5.529572718126733e-06
Vortex,XY,0.0,-0.002,0.05,3.894523663405204e-06,4.10672210382742e-05,3.943493199506508e-06,3.894523663405204e-06,4.10672210382742e-05,5.057778478862644e-06
Vortex,XY,0.001,-0.002,0.05,-1.0852648024163534e-05,3.595105787656201e-05,4.607231044629484e-06,-1.0852648024163534e-05,3.595105787656201e-05,5.72151632398562e-06
Vortex,XY,0.002000000000000001,-0.002,0.05,-1.3841592174986102e-05,2.0077907129476134e-05,5.6119731029885695e-06,-1.3841592174986102e-05,2.0077907129476134e-05,6.7262583823447055e-06
Vortex,XY,0.003,-0.002,0.05,-3.982387318269477e-06,2.789860447522715e-06,5.7357750593358905e-06,-3.982387318269477e-06,2.789860447522715e-06,6.8500603386920265e-06
Vortex,XY,0.003999999999999999,-0.002,0.05,8.3910203378215e-06,-7.295597182516811e-06,4.368333414702213e-06,8.3910203378215e-06,-7.295597182516811e-06,5.482618694058349e-06
Vortex,XY,0.005,-0.002,0.05,1.1762669350716245e-05,-7.693290537456245e-06,2.1901281507475187e-06,1.1762669350716245e-05,-7.693290537456245e-06,3.3044134301036543e-06
Vortex,XY,0.006000000000000001,-0.002,0.05,3.850026288803469e-06,-2.1537451275475083e-06,3.5251687702464245e-07,3.850026288803469e-06,-2.1537451275475083e-06,1.4668021563807782e-06
Vortex,XY,0.007,-0.002,0.05,-7.243813478642707e-06,3.102038857081985e-06,-5.14076576665087e-07,-7.243813478642707e-06,3.102038857081985e-06,6.002087026910488e-07
Vortex,XY,-0.007,-0.001,0.05,3.9320089901115996e-06,1.0270477324682254e-06,5.020644342855214e-07,3.9320089901115996e-06,1.0270477324682254e-06,1.6163497136416572e-06
Vortex,XY,-0.006,-0.001,0.05,-9.237280430779286e-06,-3.1218031831754562e-06,2.4089331063239795e-06,-9.237280430779286e-06,-3.1218031831754562e-06,3.5232183856801155e-06
Vortex,XY,-0.005,-0.001,0.05,-1.3610146614208023e-05,-7.628932908904594e-06,4.858629838949319e-06,-1.3610146614208023e-05,-7.628932908904594e-06,5.972915118305455e-06
Vortex,XY,-0.004,-0.001,0.05,-1.19810162886533e-06,-8.186861874946663e-06,6.691663479839255e-06,-1.19810162886533e-06,-8.186861874946663e-06,7.80594875919539e-06
Vortex,XY,-0.003,-0.001,0.05,2.1137574150723287e-05,-1.6751423523945784e-06,6.585250633981028e-06,2.1137574150723287e-05,-1.6751423523945784e-06,7.699535913337164e-06
Vortex,XY,-0.002,-0.001,0.05,3.595089415721948e-05,1.0852822882376302e-05,4.60721564110376e-06,3.595089415721948e-05,1.0852822882376302e-05,5.721500920459896e-06
Vortex,XY,-0.001,-0.001,0.05,2.882643515477099e-05,2.4116008155932155e-05,2.202313969280674e-06,2.882643515477099e-05,2.4116008155932155e-05,3.31659924863681e-06
Vortex,XY,0.0,-0.001,0.05,2.5309760851674414e-06,3.137402918393611e-05,1.159069497733345e-06,2.5309760851674414e-06,3.137402918393611e-05,2.273354777089481e-06
Vortex,XY,0.001,-0.001,0.05,-2.4115790544451572e-05,2.8826584836265873e-05,2.202308938495394e-06,-2.4115790544451572e-05,2.8826584836265873e-05,3.3165942178515297e-06
Vortex,XY,0.002000000000000001,-0.001,0.05,-3.2037498899144834e-05,1.8229935237966773e-05,4.415263433261095e-06,-3.2037498899144834e-05,1.8229935237966773e-05,5.529548712617231e-06
Vortex,XY,0.003,-0.001,0.05,-1.8131848026425964e-05,5.6589250728880595e-06,5.892663072819243e-06,-1.8131848026425964e-05,5.6589250728880595e-06,7.006948352175379e-06
Vortex,XY,0.003999999999999999,-0.001,0.05,3.2942769835348683e-06,-2.792284332944461e-06,5.4199930482154885e-06,3.2942769835348683e-06,-2.792284332944461e-06,6.5342783275716245e-06
Vortex,XY,0.005,-0.001,0.05,1.4707322928691715e-05,-4.738076959734042e-06,3.4372987725328476e-06,1.4707322928691715e-05,-4.738076959734042e-06,4.5515840518889836e-06
Vortex,XY,0.006000000000000001,-0.001,0.05,9.548455585197818e-06,-2.0875433874832893e-06,1.2661501486081811e-06,9.548455585197818e-06,-2.0875433874832893e-06,2.380435427964317e-06
Vortex,XY,0.007,-0.001,0.05,-3.878685856509919e-06,1.2623625566870518e-06,-1.0817886211706785e-07,-3.878685856509919e-06,1.2623625566870518e-06,1.006106417239068e-06
Vortex,XY,-0.007,0.0,0.05,2.452211114308194e-06,-1.6302385488516607e-07,3.03346899360884e-07,2.452211114308194e-06,-1.6302385488516607e-07,1.4176321787170198e-06
Vortex,XY,-0.006,0.0,0.05,-1.1636792160357382e-05,-5.310616821662723e-07,2.103542244647847e-06,-1.1636792160357382e-05,-5.310616821662723e-07,3.217827524003983e-06
Vortex,XY,-0.005,0.0,0.05,-1.5159601048942901e-05,-1.4708882719905761e-06,4.515909842744721e-06,-1.5159601048942901e-05,-1.4708882719905761e-06,5.630195122100857e-06
Vortex,XY,-0.004,0.0,0.05,-6.426800693214726e-08,-2.7804255868322174e-06,6.330436721225898e-06,-6.426800693214726e-08,-2.7804255868322174e-06,7.444722000582034e-06
Vortex,XY,-0.003,0.0,0.05,2.5293433893904682e-05,-3.830392363065917e-06,6.188004475597732e-06,2.5293433893904682e-05,-3.830392363065917e-06,7.302289754953868e-06
Vortex,XY,-0.002,0.0,0.05,4.106713081129507e-05,-3.894409851603333e-06,3.943467763991773e-06,4.106713081129507e-05,-3.894409851603333e-06,5.057753043347909e-06
Vortex,XY,-0.001,0.0,0.05,3.1373915660458446e-05,-2.5307993493725548e-06,1.1590603689781986e-06,3.1373915660458446e-05,-2.5307993493725548e-06,2.2733456483343344e-06
Vortex,XY,0.0,0.0,0.05,7.489297117889795e-11,1.1469044566322055e-10,-6.807267143926292e-08,7.489297117889795e-11,1.1469044566322055e-10,1.0462126079168729e-06
Vortex,XY,0.001,0.0,0.05,-3.137381446554919e-05,2.530993666534927e-06,1.1590551792113745e-06,-3.137381446554919e-05,2.530993666534927e-06,2.2733404585675103e-06
Vortex,XY,0.002000000000000001,0.0,0.05,-4.1067133462812936e-05,3.894520182871147e-06,3.943460640529509e-06,-4.1067133462812936e-05,3.894520182871147e-06,5.057745919885645e-06
Vortex,XY,0.003,0.0,0.05,-2.5293511558634415e-05,3.830413482540676e-06,6.188000478922958e-06,-2.5293511558634415e-05,3.830413482540676e-06,7.302285758279094e-06
Vortex,XY,0.003999999999999999,0.0,0.05,6.419512973960685e-08,2.7803945185649743e-06,6.330436659294158e-06,6.419512973960685e-08,2.7803945185649743e-06,7.444721938650294e-06
Vortex,XY,0.005,0.0,0.05,1.5159591353029473e-05,1.4708540363380664e-06,4.515909877047422e-06,1.5159591353029473e-05,1.4708540363380664e-06,5.630195156403558e-06
Vortex,XY,0.006000000000000001,0.0,0.05,1.1636838914910104e-05,5.310538470778268e-07,2.1035389878815457e-06,1.1636838914910104e-05,5.310538470778268e-07,3.2178242672376816e-06
Vortex,XY,0.007,0.0,0.05,-2.4521618908962117e-06,1.6304306094129013e-07,3.033415458187244e-07,-2.4521618908962117e-06,1.6304306094129013e-07,1.4176268251748602e-06
Vortex,XY,-0.007,0.001,0.05,3.87871041260839e-06,-1.2623517018183088e-06,-1.0817145140588672e-07,3.87871041260839e-06,-1.2623517018183088e-06,1.006113827950249e-06
Vortex,XY,-0.006,0.001,0.05,-9.548440284843122e-06,2.087529861071206e-06,1.266158736072812e-06,-9.548440284843122e-06,2.087529861071206e-06,2.380444015428948e-06
Vortex,XY,-0.005,0.001,0.05,-1.4707340666431508e-05,4.738051999315978e-06,3.4373061825068796e-06,-1.4707340666431508e-05,4.738051999315978e-06,4.551591461863016e-06
Vortex,XY,-0.004,0.001,0.05,-3.2943106779420116e-06,2.7922829533398087e-06,5.419999581302753e-06,-3.2943106779420116e-06,2.7922829533398087e-06,6.534284860658889e-06
Vortex,XY,-0.003,0.001,0.05,1.8131852444206812e-05,-5.6588656206399575e-06,5.892668974763745e-06,1.8131852444206812e-05,-5.6588656206399575e-06,7.006954254119881e-06
Vortex,XY,-0.002,0.001,0.05,3.203758299077172e-05,-1.822980425560309e-05,4.415265436505168e-06,3.203758299077172e-05,-1.822980425560309e-05,5.529550715861304e-06
Vortex,XY,-0.001,0.001,0.05,2.411593307921747e-05,-2.8826412889232825e-05,2.202305032008652e-06,2.411593307921747e-05,-2.8826412889232825e-05,3.316590311364788e-06
Vortex,XY,0.0,0.001,0.05,-2.5308564155131586e-06,-3.1373875045386125e-05,1.1590606666305712e-06,-2.5308564155131586e-06,-3.1373875045386125e-05,2.273345945986707e-06
Vortex,XY,0.001,0.001,0.05,-2.8826420380498286e-05,-2.4115921840758295e-05,2.202304583789026e-06,-2.8826420380498286e-05,-2.4115921840758295e-05,3.3165898631451614e-06
Vortex,XY,0.002000000000000001,0.001,0.05,-3.5950994350679154e-05,-1.0852817319056442e-05,4.607212164729477e-06,-3.5950994350679154e-05,-1.0852817319056442e-05,5.721497444085613e-06
Vortex,XY,0.003,0.001,0.05,-2.1137713999341277e-05,1.6750970871271494e-06,6.585256625773214e-06,-2.1137713999341277e-05,1.6750970871271494e-06,7.69954190512935e-06
Vortex,XY,0.003999999999999999,0.001,0.05,1.1980203578946987e-06,8.186813367711353e-06,6.691675766144007e-06,1.1980203578946987e-06,8.186813367711353e-06,7.805961045500143e-06
Vortex,XY,0.005,0.001,0.05,1.3610165886683245e-05,7.628915365593774e-06,4.858640712432527e-06,1.3610165886683245e-05,7.628915365593774e-06,5.972925991788663e-06
Vortex,XY,0.006000000000000001,0.001,0.05,9.237360943727533e-06,3.1218199542349903e-06,2.4089371295732823e-06,9.237360943727533e-06,3.1218199542349903e-06,3.523222408929418e-06
Vortex,XY,0.007,0.001,0.05,-3.931945253785921e-06,-1.0270155256808258e-06,5.02062674731504e-07,-3.931945253785921e-06,-1.0270155256808258e-06,1.6163479540876397e-06
Vortex,XY,-0.007,0.002000000000000001,0.05,7.243818013363556e-06,-3.10202833310188e-06,-5.140688675947677e-07,7.243818013363556e-06,-3.10202833310188e-06,6.002164117613681e-07
Vortex,XY,-0.006,0.002000000000000001,0.05,-3.850030278658453e-06,2.1537431812293834e-06,3.525269120918832e-07,-3.850030278658453e-06,2.1537431812293834e-06,1.466812191448019e-06
Vortex,XY,-0.005,0.002000000000000001,0.05,-1.1762681981874036e-05,7.693287907651395e-06,2.190137741899919e-06,-1.1762681981874036e-05,7.693287907651395e-06,3.3044230212560547e-06
Vortex,XY,-0.004,0.002000000000000001,0.05,-8.391016010170157e-06,7.295614818065846e-06,4.3683415633662675e-06,-8.391016010170157e-06,7.295614818065846e-06,5.4826268427224035e-06
Vortex,XY,-0.003,0.002000000000000001,0.05,3.982443812210856e-06,-2.789812048352366e-06,5.735780455978841e-06,3.982443812210856e-06,-2.789812048352366e-06,6.850065735334977e-06
Vortex,XY,-0.002,0.002000000000000001,0.05,1.3841705637077487e-05,-2.0077843375324555e-05,5.611972694473941e-06,1.3841705637077487e-05,-2.0077843375324555e-05,6.726257973830077e-06
Vortex,XY,-0.001,0.002000000000000001,0.05,1.0852769137787843e-05,-3.5951015199433856e-05,4.60722539742462e-06,1.0852769137787843e-05,-3.5951015199433856e-05,5.721510676780756e-06
Vortex,XY,0.0,0.002000000000000001,0.05,-3.894474647599841e-06,-4.1067234440254656e-05,3.943486601979422e-06,-3.894474647599841e-06,-4.1067234440254656e-05,5.057771881335558e-06
Vortex,XY,0.001,0.002000000000000001,0.05,-1.8229846084047077e-05,-3.203768265804057e-05,4.41528634046691e-06,-1.8229846084047077e-05,-3.203768265804057e-05,5.529571619823046e-06
Vortex,XY,0.002000000000000001,0.002000000000000001,0.05,-2.0077859296780837e-05,-1.3841810550526573e-05,5.611986309231687e-06,-2.0077859296780837e-05,-1.3841810550526573e-05,6.726271588587823e-06
Vortex,XY,0.003,0.002000000000000001,0.05,-8.799822359027019e-06,3.5586100149265187e-06,6.46057714568658e-06,-8.799822359027019e-06,3.5586100149265187e-06,7.574862425042716e-06
Vortex,XY,0.003999999999999999,0.002000000000000001,0.05,5.013151558792786e-06,1.2082066915991053e-05,6.014620910235378e-06,5.013151558792786e-06,1.2082066915991053e-05,7.128906189591514e-06
Vortex,XY,0.005,0.002000000000000001,0.05,9.914951237552794e-06,1.0302147872477996e-05,4.234975405210299e-06,9.914951237552794e-06,1.0302147872477996e-05,5.349260684566435e-06
Vortex,XY,0.006000000000000001,0.002000000000000001,0.05,3.2187635267652536e-06,3.0538225068147597e-06,2.0463373788805577e-06,3.2187635267652536e-06,3.0538225068147597e-06,3.1606226582366933e-06
Vortex,XY,0.007,0.002000000000000001,0.05,-7.409521628507212e-06,-2.9979632027846562e-06,3.7292942477524e-07,-7.409521628507212e-06,-2.9979632027846562e-06,1.4872147041313758e-06
Vortex,XY,-0.007,0.003,0.05,1.0436508428149165e-05,-5.5664193251968855e-06,-7.345531794945737e-07,1.0436508428149165e-05,-5.5664193251968855e-06,3.797320998615621e-07
Vortex,XY,-0.006,0.003,0.05,3.295963414541381e-06,-1.164010939300684e-06,-3.143879056036652e-07,3.295963414541381e-06,-1.164010939300684e-06,7.998973737524706e-07
Vortex,XY,-0.005,0.003,0.05,-6.0452412605173875e-06,5.441620551921225e-06,1.1194471884667796e-06,-6.0452412605173875e-06,5.441620551921225e-06,2.2337324678229154e-06
Vortex,XY,-0.004,0.003,0.05,-1.0585102439692287e-05,8.508314969186326e-06,3.3067671567105888e-06,-1.0585102439692287e-05,8.508314969186326e-06,4.421052436066725e-06
Vortex,XY,-0.003,0.003,0.05,-8.324418126176564e-06,3.4143205353140406e-06,5.338569906347694e-06,-8.324418126176564e-06,3.4143205353140406e-06,6.45285518570383e-06
Vortex,XY,-0.002,0.003,0.05,-3.5587122607887705e-06,-8.799813907878326e-06,6.460577382367662e-06,-3.5587122607887705e-06,-8.799813907878326e-06,7.574862661723798e-06
Vortex,XY,-0.001,0.003,0.05,-1.6751952840440314e-06,-2.1137717286279883e-05,6.58528772798583e-06,-1.6751952840440314e-06,-2.1137717286279883e-05,7.699573007341966e-06
Vortex,XY,0.0,0.003,0.05,-3.8304507522076155e-06,-2.5293562765563174e-05,6.18805102410327e-06,-3.8304507522076155e-06,-2.5293562765563174e-05,7.302336303459406e-06
Vortex,XY,0.001,0.003,0.05,-5.658900922631377e-06,-1.8131953178951556e-05,5.892717674037795e-06,-5.658900922631377e-06,-1.8131953178951556e-05,7.007002953393931e-06
Vortex,XY,0.002000000000000001,0.003,0.05,-2.7898165383846766e-06,-3.982510990733227e-06,5.735822707139307e-06,-2.7898165383846766e-06,-3.982510990733227e-06,6.850107986495443e-06
Vortex,XY,0.003,0.003,0.05,3.4143345301828886e-06,8.324386246018698e-06,5.33859870565774e-06,3.4143345301828886e-06,8.324386246018698e-06,6.452883985013876e-06
Vortex,XY,0.003999999999999999,0.003,0.05,7.174820623804955e-06,1.2209753641346608e-05,4.43084830317629e-06,7.174820623804955e-06,1.2209753641346608e-05,5.545133582532426e-06
